LotFrontage,LotArea,LotShape,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
40.0,4800,3.0,3.0,6.0,0.0,3.0,4.0,3.0,197,0,999,1196,0.0,1196,0,0,1196,1,0,1,0,2,1,3.0,5,0,3.0,2,440,0,0,0,0,0,0,0,109900,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
63.0,8199,3.0,6.0,4.0,0.0,2.0,2.0,2.0,648,0,80,728,0.0,728,728,0,1456,1,0,2,1,3,1,2.0,7,1,0.0,2,410,36,18,0,0,0,0,0,189000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
107.0,13891,3.0,8.0,4.0,424.0,0.0,0.0,6.0,0,0,1734,1734,0.0,1734,1088,0,2822,0,0,3,1,4,1,0.0,12,1,2.0,3,1020,52,170,0,0,192,0,0,582933,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75.0,9000,3.0,4.0,4.0,0.0,3.0,4.0,3.0,812,0,124,936,4.0,1128,0,0,1128,0,0,1,0,2,1,3.0,5,0,3.0,1,286,0,0,0,0,0,0,0,118000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
91.0,12274,0.0,6.0,4.0,256.0,2.0,2.0,6.0,0,0,1417,1417,0.0,1428,0,0,1428,0,0,2,0,3,1,0.0,6,0,2.0,2,554,0,60,0,0,0,0,0,227680,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
75.0,9750,3.0,4.0,4.0,0.0,3.0,4.0,0.0,400,480,100,980,2.0,980,0,0,980,0,0,2,0,3,1,3.0,6,0,0.0,1,384,68,0,0,0,0,0,0,135500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
144.0,21384,3.0,4.0,5.0,0.0,3.0,4.0,2.0,1309,0,15,1324,0.0,1072,504,0,1576,2,0,1,1,3,1,2.0,6,1,2.0,2,528,0,312,0,0,0,0,0,223500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
85.0,13400,3.0,4.0,4.0,1047.0,3.0,4.0,0.0,516,128,380,1024,4.0,1086,0,0,1086,1,0,1,0,3,1,3.0,6,1,2.0,2,484,0,0,0,0,0,0,0,159950,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
90.0,8100,3.0,4.0,4.0,0.0,3.0,4.0,6.0,0,0,849,849,4.0,1075,1063,0,2138,0,0,2,0,2,3,3.0,11,0,3.0,2,360,40,156,0,0,0,0,0,106000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78.0,10140,3.0,5.0,5.0,99.0,3.0,4.0,0.0,663,377,0,1040,1.0,1309,0,0,1309,1,0,1,1,3,1,2.0,5,1,2.0,2,484,265,0,0,0,0,648,0,181000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69.0,4438,3.0,5.0,4.0,169.0,2.0,2.0,2.0,662,0,186,848,0.0,848,0,0,848,1,0,1,0,1,1,2.0,4,1,0.0,2,420,140,0,0,0,0,0,0,144500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66.0,8712,3.0,4.0,4.0,0.0,1.0,4.0,6.0,0,0,540,540,4.0,1044,0,0,1044,0,0,1,0,2,1,1.0,4,0,3.0,2,504,0,0,0,0,0,0,54,55993,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75.0,9750,3.0,5.0,5.0,243.0,3.0,4.0,5.0,608,0,834,1442,2.0,1442,0,0,1442,0,0,1,1,4,1,3.0,7,0,2.0,1,301,0,0,275,0,0,0,500,157900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,8248,3.0,4.0,6.0,0.0,3.0,4.0,6.0,0,0,686,686,2.0,686,564,0,1250,0,1,1,1,3,1,1.0,7,0,3.0,1,280,207,0,96,0,0,0,0,116000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48.0,12137,1.0,6.0,4.0,442.0,3.0,2.0,6.0,0,0,1649,1649,0.0,1661,0,0,1661,0,0,2,0,3,1,2.0,6,0,2.0,2,598,0,34,0,0,0,0,0,224900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69.0,11425,0.0,4.0,5.0,0.0,3.0,4.0,1.0,486,0,522,1008,2.0,1008,0,0,1008,0,0,1,0,2,1,3.0,4,1,2.0,1,275,0,0,120,0,0,0,0,137000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69.0,13265,0.0,7.0,4.0,148.0,2.0,2.0,2.0,1218,0,350,1568,0.0,1689,0,0,1689,1,0,2,0,3,1,2.0,7,2,2.0,3,857,150,59,0,0,0,0,0,271000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
80.0,8816,3.0,5.0,6.0,80.0,3.0,4.0,2.0,504,0,506,1010,2.0,1052,0,0,1052,1,0,1,0,3,1,3.0,6,0,3.0,2,440,0,0,0,0,0,0,0,155000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44.0,6371,0.0,6.0,4.0,128.0,2.0,2.0,2.0,733,0,625,1358,0.0,1358,0,0,1358,1,0,2,0,2,1,2.0,6,1,2.0,2,484,192,35,0,0,0,0,0,224000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
72.0,7226,0.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,798,798,0.0,798,842,0,1640,0,0,2,1,3,1,2.0,6,0,2.0,2,595,0,45,0,0,0,0,0,183000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,6000,3.0,3.0,3.0,0.0,1.0,1.0,6.0,0,0,936,936,4.0,936,0,0,936,0,0,1,0,2,1,3.0,4,0,3.0,2,576,0,32,112,0,0,0,0,93000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69.0,12394,0.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,847,847,0.0,847,886,0,1733,0,0,2,1,3,1,2.0,7,1,0.0,2,433,100,48,0,0,0,0,0,225000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60.0,9900,3.0,5.0,6.0,0.0,3.0,4.0,6.0,0,0,778,778,4.0,944,545,0,1489,0,0,2,0,3,1,3.0,7,1,3.0,1,240,335,0,0,0,0,0,0,139500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
81.0,11216,3.0,7.0,4.0,0.0,2.0,2.0,6.0,0,0,1489,1489,0.0,1489,0,0,1489,0,0,2,0,3,1,2.0,7,1,2.0,2,776,0,140,0,0,0,0,0,232600,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
114.0,14803,3.0,9.0,4.0,816.0,0.0,0.0,2.0,1636,0,442,2078,0.0,2084,0,0,2084,1,0,2,0,2,1,0.0,7,1,0.0,3,1220,188,45,0,0,0,0,0,385000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50.0,6130,3.0,4.0,5.0,0.0,3.0,4.0,0.0,784,0,0,784,2.0,784,0,0,784,1,0,1,0,2,1,2.0,5,0,1.0,0,0,0,0,116,0,0,0,0,109500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65.0,8529,0.0,6.0,4.0,0.0,2.0,2.0,2.0,20,0,1434,1454,0.0,1434,0,0,1434,0,0,2,0,3,1,2.0,6,1,2.0,2,527,290,39,0,0,0,0,0,189000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
69.0,28698,1.0,4.0,4.0,0.0,3.0,4.0,3.0,249,764,0,1013,4.0,1160,966,0,2126,0,1,2,1,3,1,3.0,7,0,0.0,2,538,486,0,0,0,225,0,0,185000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,2544,3.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,600,600,0.0,520,623,80,1223,0,0,2,1,2,1,2.0,4,0,2.0,2,480,0,166,0,0,0,0,0,147400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,11900,0.0,5.0,4.0,387.0,3.0,4.0,5.0,1040,0,352,1392,4.0,1392,0,0,1392,1,0,1,1,3,1,3.0,6,2,2.0,2,458,0,0,0,0,192,0,0,166000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.0,3180,3.0,6.0,4.0,0.0,3.0,2.0,6.0,0,0,600,600,0.0,520,600,80,1200,0,0,2,1,2,1,2.0,4,0,2.0,2,480,0,166,0,0,0,0,0,151000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44.0,9548,0.0,6.0,5.0,223.0,2.0,2.0,2.0,483,0,458,941,0.0,941,888,0,1829,1,0,2,1,3,1,2.0,7,1,2.0,2,613,192,39,0,0,0,0,0,237000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,10004,3.0,5.0,5.0,180.0,3.0,4.0,5.0,196,345,975,1516,4.0,1516,0,0,1516,0,0,1,1,3,1,3.0,6,0,2.0,2,472,0,0,0,0,152,0,0,167000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75.0,7875,3.0,4.0,5.0,136.0,3.0,4.0,5.0,572,0,572,1144,2.0,1144,0,0,1144,1,0,1,0,3,1,3.0,6,0,3.0,2,456,0,0,0,0,0,0,0,139950,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60.0,9600,3.0,3.0,6.0,0.0,3.0,2.0,1.0,442,0,625,1067,4.0,1067,0,0,1067,0,0,2,0,2,1,2.0,4,0,3.0,2,436,290,0,0,0,0,0,0,128000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.0,8100,3.0,4.0,5.0,0.0,3.0,4.0,5.0,338,0,1221,1559,2.0,1559,0,0,1559,1,0,1,0,2,1,3.0,5,0,3.0,2,812,0,116,230,0,0,0,0,153500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21.0,1680,3.0,5.0,4.0,158.0,3.0,4.0,1.0,330,0,153,483,4.0,483,504,0,987,1,0,1,1,2,1,3.0,5,0,3.0,1,264,0,0,0,0,0,0,0,100000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
75.0,9525,3.0,4.0,5.0,0.0,3.0,2.0,6.0,0,0,1099,1099,0.0,1099,0,0,1099,0,0,1,1,3,1,2.0,6,0,3.0,1,352,278,0,0,0,0,0,0,144000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
70.0,11767,3.0,4.0,5.0,0.0,3.0,4.0,1.0,352,0,416,768,0.0,768,432,0,1200,0,0,1,0,3,1,3.0,6,0,3.0,1,240,0,0,0,0,0,0,0,130500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69.0,12155,0.0,5.0,7.0,0.0,3.0,4.0,1.0,156,0,516,672,4.0,810,672,0,1482,0,0,2,0,4,1,1.0,7,0,3.0,1,400,0,0,254,0,0,0,0,140000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.0,10440,3.0,4.0,7.0,0.0,3.0,4.0,6.0,0,0,650,650,2.0,958,581,0,1539,0,0,2,0,3,1,2.0,8,1,3.0,2,686,70,78,68,0,0,0,0,157500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
82.0,9020,3.0,5.0,6.0,183.0,3.0,4.0,5.0,312,539,276,1127,4.0,1165,0,0,1165,1,0,1,1,3,1,3.0,6,0,2.0,2,490,0,129,0,0,0,0,0,174900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
80.0,8000,3.0,4.0,3.0,0.0,3.0,4.0,6.0,0,0,1800,1800,0.0,1800,0,0,1800,0,0,2,0,6,2,3.0,10,0,1.0,0,0,0,0,0,0,0,0,0,141000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100.0,12665,0.0,4.0,7.0,0.0,3.0,4.0,6.0,0,0,876,876,2.0,876,540,0,1416,0,0,1,1,4,1,3.0,7,1,3.0,3,720,418,0,194,0,0,0,0,153900,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,16647,0.0,4.0,4.0,0.0,3.0,2.0,0.0,1390,0,0,1390,4.0,1701,0,0,1701,1,0,2,0,3,1,3.0,6,2,0.0,2,611,0,0,0,0,0,0,0,171000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,9317,3.0,6.0,4.0,137.0,2.0,2.0,0.0,513,0,227,740,0.0,1006,769,0,1775,1,0,2,1,3,1,2.0,7,1,3.0,2,425,234,72,192,0,0,0,0,213000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36.0,15523,0.0,4.0,5.0,0.0,3.0,4.0,1.0,460,0,404,864,0.0,864,0,0,864,1,0,1,0,3,1,3.0,5,1,3.0,1,338,0,0,0,0,0,0,0,133500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
75.0,45600,1.0,5.0,7.0,0.0,3.0,4.0,6.0,0,0,907,907,4.0,1307,1051,0,2358,0,0,3,0,5,1,3.0,10,1,3.0,2,360,486,40,0,0,175,0,0,240000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80.0,9600,3.0,5.0,6.0,360.0,2.0,4.0,6.0,0,0,528,528,0.0,1094,761,0,1855,0,0,2,1,3,1,3.0,7,1,2.0,2,512,113,100,0,0,0,0,0,187000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.0,4435,3.0,5.0,4.0,170.0,2.0,2.0,2.0,659,0,189,848,0.0,848,0,0,848,1,0,1,0,1,1,2.0,3,0,0.0,2,420,140,0,0,0,0,0,0,131500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
69.0,3196,3.0,7.0,4.0,40.0,2.0,2.0,6.0,0,0,1273,1273,0.0,1456,0,0,1456,0,0,2,0,2,1,2.0,7,1,0.0,2,400,143,20,0,0,0,0,0,215000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53.0,7128,3.0,6.0,4.0,0.0,3.0,4.0,5.0,364,0,554,918,2.0,918,728,0,1646,0,0,2,0,4,1,3.0,7,2,3.0,1,240,0,0,0,0,126,0,0,164000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69.0,12095,0.0,5.0,5.0,115.0,3.0,4.0,5.0,564,0,563,1127,4.0,1445,0,0,1445,0,0,1,1,3,1,3.0,7,1,2.0,2,645,180,0,0,0,0,0,0,158000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102.0,17920,3.0,4.0,3.0,0.0,3.0,4.0,0.0,306,1085,372,1763,4.0,1779,0,0,1779,1,0,1,1,3,1,3.0,6,1,3.0,2,454,0,418,0,0,312,0,0,170000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
