,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3152,42,services,married,high.school,no,yes,no,cellular,apr,thu,344,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3153,48,technician,divorced,high.school,no,yes,no,cellular,apr,thu,400,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
3154,56,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,24,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3155,39,technician,married,professional.course,no,yes,no,cellular,apr,thu,423,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3156,47,blue-collar,single,basic.6y,no,no,no,cellular,apr,thu,309,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3157,47,blue-collar,married,high.school,no,no,no,cellular,apr,thu,439,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3158,28,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,68,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
3159,30,technician,married,university.degree,no,yes,yes,cellular,apr,thu,1373,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3160,28,admin.,single,university.degree,no,no,yes,telephone,apr,thu,917,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3161,58,retired,divorced,professional.course,no,no,no,cellular,apr,thu,430,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3162,36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,483,1,0,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
3163,39,management,married,professional.course,no,no,no,cellular,apr,thu,156,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3164,33,blue-collar,single,basic.4y,no,no,no,cellular,apr,thu,452,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3165,27,student,single,,,yes,no,cellular,apr,thu,458,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3166,40,technician,married,professional.course,no,yes,no,cellular,apr,thu,580,2,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
3167,71,retired,divorced,basic.4y,no,no,yes,cellular,apr,thu,214,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
3168,41,technician,divorced,professional.course,no,yes,no,cellular,apr,thu,834,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3169,41,admin.,single,high.school,no,,,cellular,apr,thu,664,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3170,24,technician,single,university.degree,no,yes,no,cellular,apr,thu,477,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3171,41,technician,divorced,professional.course,no,no,no,cellular,apr,thu,774,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
3172,49,technician,single,university.degree,no,yes,no,cellular,apr,thu,861,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3173,49,management,married,university.degree,no,yes,no,cellular,apr,thu,240,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
3174,34,technician,married,university.degree,no,no,no,cellular,apr,thu,82,6,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3175,46,admin.,married,basic.6y,no,yes,no,cellular,apr,thu,513,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3176,35,services,divorced,high.school,no,no,no,cellular,apr,thu,301,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3177,33,blue-collar,single,professional.course,no,yes,no,cellular,apr,thu,652,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3178,30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,475,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3179,53,technician,married,professional.course,no,yes,no,cellular,apr,thu,301,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3180,33,admin.,single,high.school,no,no,no,cellular,apr,thu,380,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3181,29,admin.,single,professional.course,no,no,no,cellular,apr,thu,427,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3182,60,unemployed,married,high.school,no,yes,no,cellular,apr,thu,1260,2,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
3183,56,entrepreneur,married,university.degree,no,no,no,telephone,apr,thu,95,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3184,64,admin.,married,university.degree,no,no,yes,telephone,apr,thu,766,3,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
3185,56,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,266,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3186,27,student,single,,,yes,no,cellular,apr,thu,35,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
3187,30,admin.,single,university.degree,no,yes,no,cellular,apr,thu,502,1,0,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
3188,56,entrepreneur,married,university.degree,no,yes,yes,cellular,apr,thu,259,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
3189,38,management,married,university.degree,no,no,no,cellular,may,mon,208,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3190,35,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,265,2,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3191,21,student,single,,no,yes,yes,cellular,may,mon,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3192,59,housemaid,married,professional.course,no,no,no,cellular,may,mon,675,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3193,39,admin.,married,high.school,no,yes,no,cellular,may,mon,303,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3194,35,services,married,basic.6y,no,no,no,cellular,may,mon,392,2,3,2,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3195,60,admin.,married,university.degree,no,yes,no,cellular,may,mon,1602,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3196,26,services,single,high.school,no,yes,no,cellular,may,mon,244,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3197,41,technician,married,,no,yes,yes,cellular,may,mon,963,1,3,2,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3198,30,unemployed,married,high.school,no,no,no,cellular,may,mon,417,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3199,39,admin.,married,high.school,no,yes,no,cellular,may,mon,301,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3200,65,management,married,university.degree,no,no,no,telephone,may,mon,1076,3,6,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3201,59,retired,married,basic.6y,no,no,no,cellular,may,mon,233,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3202,36,technician,married,university.degree,no,no,yes,cellular,may,mon,287,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
3203,53,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,367,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3204,43,admin.,single,university.degree,no,yes,no,telephone,may,mon,34,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3205,33,blue-collar,married,high.school,,yes,yes,cellular,may,mon,164,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
3206,27,blue-collar,,high.school,no,no,no,cellular,may,mon,173,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3207,58,retired,married,university.degree,no,yes,no,telephone,may,mon,101,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3208,39,technician,married,professional.course,no,yes,no,cellular,may,mon,1046,3,11,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3209,20,technician,single,university.degree,no,no,no,cellular,may,mon,237,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3210,42,admin.,married,professional.course,no,yes,no,cellular,may,mon,458,3,9,2,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
3211,51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,77,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3212,31,technician,single,university.degree,no,no,no,cellular,may,mon,220,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3213,58,admin.,married,university.degree,no,yes,yes,cellular,may,mon,353,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3214,57,self-employed,married,university.degree,no,yes,no,cellular,may,mon,949,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3215,30,admin.,married,university.degree,no,yes,yes,cellular,may,mon,742,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3216,61,technician,divorced,professional.course,no,yes,no,cellular,may,mon,268,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3217,36,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,104,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3218,81,retired,married,basic.4y,no,no,no,cellular,may,mon,617,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3219,56,technician,married,professional.course,no,yes,yes,cellular,may,mon,333,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3220,44,technician,married,high.school,no,no,no,cellular,may,mon,174,5,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
3221,46,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,1091,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3222,53,technician,married,professional.course,no,no,no,cellular,may,mon,206,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3223,39,admin.,married,high.school,no,no,no,cellular,may,mon,1063,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3224,53,management,married,high.school,no,yes,no,cellular,may,mon,8,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3225,34,services,married,professional.course,no,yes,no,cellular,may,mon,72,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3226,57,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,429,4,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
3227,24,technician,single,high.school,no,yes,no,cellular,may,mon,841,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3228,39,unemployed,single,basic.9y,no,yes,no,telephone,may,mon,846,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3229,56,housemaid,married,high.school,no,no,no,cellular,may,mon,9,8,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
3230,56,services,divorced,high.school,no,no,no,telephone,may,mon,640,7,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3231,60,admin.,married,university.degree,no,yes,no,cellular,may,mon,226,2,11,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
3232,25,services,married,high.school,no,no,no,cellular,may,tue,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3233,33,retired,married,high.school,no,yes,no,cellular,may,tue,762,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3234,34,management,married,university.degree,no,yes,yes,cellular,may,tue,106,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3235,29,services,divorced,high.school,no,no,no,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3236,41,admin.,married,high.school,no,yes,no,cellular,may,tue,181,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3237,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,243,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3238,39,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,494,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3239,35,blue-collar,married,high.school,no,no,no,cellular,may,tue,895,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3240,49,blue-collar,married,professional.course,no,no,no,cellular,may,tue,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3241,50,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,392,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3242,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,731,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3243,45,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,86,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3244,29,student,single,high.school,,no,yes,cellular,may,tue,139,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3245,48,blue-collar,single,basic.4y,,yes,yes,cellular,may,tue,233,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3246,35,blue-collar,single,high.school,no,no,no,cellular,may,tue,1090,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3247,43,blue-collar,married,basic.9y,,yes,no,cellular,may,tue,180,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3248,30,technician,single,university.degree,no,no,yes,cellular,may,tue,39,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3249,33,admin.,single,high.school,no,no,no,cellular,may,tue,154,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3250,39,services,divorced,professional.course,no,yes,yes,cellular,may,tue,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3251,44,admin.,single,professional.course,,yes,no,cellular,may,tue,54,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3252,40,technician,married,high.school,no,yes,no,cellular,may,tue,394,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3253,34,admin.,married,high.school,no,yes,yes,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3254,44,entrepreneur,married,basic.4y,no,yes,no,cellular,may,tue,955,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3255,37,management,single,university.degree,no,yes,no,cellular,may,tue,58,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3256,58,services,divorced,high.school,,yes,no,cellular,may,tue,237,4,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3257,34,technician,single,professional.course,no,no,no,cellular,may,tue,1221,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
3258,38,entrepreneur,married,basic.4y,no,yes,no,cellular,may,tue,360,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3259,36,admin.,single,high.school,no,yes,no,cellular,may,tue,67,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3260,37,services,single,basic.9y,no,no,no,cellular,may,tue,348,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3261,37,services,married,high.school,no,no,no,cellular,may,tue,157,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3262,39,retired,divorced,basic.4y,no,yes,yes,cellular,may,tue,209,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
3263,54,management,married,university.degree,no,no,no,cellular,may,tue,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3264,30,services,single,high.school,no,no,no,cellular,may,tue,263,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3265,40,technician,married,professional.course,no,yes,no,cellular,may,tue,211,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
3266,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
3267,31,admin.,married,,no,yes,no,cellular,may,wed,7,11,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3268,33,admin.,married,high.school,no,no,no,cellular,may,wed,105,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3269,52,management,divorced,university.degree,no,no,no,cellular,may,wed,451,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3270,34,admin.,single,high.school,no,yes,no,cellular,may,wed,653,1,11,1,success,-1.8,92.893,-46.2,1.334,5099.1,yes
3271,29,admin.,single,university.degree,no,yes,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3272,33,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,473,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3273,41,entrepreneur,married,basic.4y,no,no,yes,cellular,may,wed,767,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3274,46,services,divorced,basic.9y,no,yes,no,cellular,may,wed,403,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3275,30,blue-collar,divorced,high.school,,no,no,cellular,may,wed,848,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3276,39,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,34,9,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3277,51,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3278,30,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3279,26,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,209,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3280,46,services,married,basic.9y,no,no,no,cellular,may,wed,984,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3281,43,management,married,university.degree,no,no,yes,cellular,may,wed,226,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3282,36,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,187,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3283,33,blue-collar,married,high.school,no,yes,no,telephone,may,wed,186,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3284,37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,225,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3285,30,admin.,single,university.degree,no,yes,no,cellular,may,wed,60,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3286,31,services,married,high.school,no,yes,no,cellular,may,wed,611,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3287,57,management,married,university.degree,no,no,no,cellular,may,wed,1205,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3288,29,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,837,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3289,28,self-employed,single,university.degree,no,yes,no,cellular,may,wed,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3290,38,blue-collar,married,high.school,,yes,no,cellular,may,wed,839,2,7,1,success,-1.8,92.893,-46.2,1.334,5099.1,yes
3291,37,services,single,high.school,no,yes,no,cellular,may,wed,445,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3292,33,technician,single,professional.course,no,yes,no,cellular,may,wed,519,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3293,34,admin.,,university.degree,no,no,no,cellular,may,wed,139,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3294,32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3295,45,blue-collar,married,basic.4y,,no,no,cellular,may,wed,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3296,44,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,288,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3297,33,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,353,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3298,37,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,164,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3299,31,management,single,high.school,no,no,no,cellular,may,wed,90,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3300,48,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,79,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3301,44,admin.,married,high.school,no,yes,no,cellular,may,wed,346,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3302,24,student,single,basic.9y,no,no,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3303,51,entrepreneur,single,basic.9y,no,yes,no,cellular,may,wed,396,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3304,33,technician,married,professional.course,,no,no,cellular,may,wed,167,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3305,34,housemaid,married,high.school,,yes,yes,cellular,may,wed,17,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3306,33,admin.,single,university.degree,no,yes,no,cellular,may,wed,96,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3307,34,technician,divorced,professional.course,no,yes,no,telephone,may,wed,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3308,54,technician,divorced,university.degree,no,yes,no,cellular,may,wed,57,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3309,36,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,239,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3310,33,technician,married,university.degree,no,no,no,cellular,may,wed,1489,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3311,31,blue-collar,married,basic.9y,,no,no,cellular,may,wed,242,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,no
3312,29,admin.,single,university.degree,no,no,no,cellular,may,wed,142,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3313,33,admin.,married,high.school,no,no,no,telephone,may,wed,167,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
3314,45,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,1074,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,yes
3315,38,technician,single,university.degree,no,yes,yes,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
3316,31,blue-collar,married,basic.4y,,no,no,cellular,may,thu,210,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3317,50,blue-collar,married,professional.course,,yes,no,cellular,may,thu,51,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
3318,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3319,35,admin.,single,high.school,no,no,no,cellular,may,thu,923,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
3320,38,management,married,high.school,no,yes,no,telephone,may,thu,224,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3321,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
3322,32,admin.,married,high.school,no,yes,no,cellular,may,thu,132,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
